group,Filename,Fuelbed_number,Fuelbed_name,Benchmark_ROS,Benchmark_FL,Benchmark_RI,Benchmark_RI_Shrub,Benchmark_RI_Herb,Benchmark_RI_Wood,Benchmark_RI_LLM,Crosswalk13,ROS%13,FL%13,Crosswalk40,ROS%40,FL%40,Custom_ROS,Custom_FL,Custom_RI,Custom_RI_Shrub,Custom_RI_Herb,Custom_RI_Wood,Custom_RI_LLM,Custom_Crosswalk13,Custom_ROS%13,Custom_FL%13,Custom_Crosswalk40,Custom_ROS%40,Custom_FL%40,FCC_Code,Surface_fire_potential,Reaction_potential,Spread_potential,Flamelength_potential,Crown_fire_potential,Crown_initiation_potential,Crown-crown_trans_potential,Crownfire_spread_potential,Available_fuel_potential,Flame_available_potential,Smolder_available_potential,Residual_smolder_potential,Depth_shrub,Depth_herb,Depth_woody,Depth_LLM,Depth_surface_fuels,PercentCover_shrub,PercentCover_herb,PercentCover_woody,PercentCover_LLM,Tree_over_crown_load,Tree_mid_crown_load,Tree_under_crown_load,Tree_aboveground_load,Snag_class1_foliage_load,Snag_class1_wood_load,Snag_class1_other_load,Snag_class2_load,Snag_class3_load,Ladderfuels_load,Shrub_primary_load,Shrub_primary_crown_load,Shrub_secondary_load,Shrub_secondary_crown_load,Shrub_needleDrape_load,Herb_primary_load,Herb_secondary_load,Woody_sound_1hr_load,Woody_sound_10hr_load,Woody_sound_100hr_load,Woody_sound_1000hr_load,Woody_sound_10khr_load,Woody_sound_GT10k_load,Woody_rotten_1000hr_load,Woody_rotten_10k_load,Woody_rotten_GT10k_load,Woody_pile_load,Woody_stumps_sound_load,Woody_stumps_rotten_load,Woody_stumps_lightered_load,LLM_litter_load,LLM_lichen_load,LLM_moss_load,Ground_upperduff_load,Ground_lowerduff_load,Ground_basalaccum_load,Ground_squirrelmid_load,Total_aboveground_biomass,Total_carbon_load,Version
7,fuelbed_23144.xml,23144,"Mesic flatland 41-60 yr old broadleaf forest, >20 yr mFRI",8.6557,5.0945,4436.0972,2901.3977,364.0275,643.0619,527.6097,10,115.7176,108.3944,163,43.4959,80.8657,3.1721,2.5267,2780.9268,2604.1943,176.7324,0,0,9,46.5112,101.0684,188,68.9579,84.2237,663,5.8841,5.3283,5.8841,4.5142,5.7243,5.4341,7.1922,5.5242,3.1589,2.2707,0.6089,0.2793,8.4,0.8,0.325,0.0667,4.523,65,5,25,95,6.7568,2.2869,1.6294,40.8467,,,,,,,7,3.85,,,0,0.1,,0.42,0.89,0.55,1.75,1,1,0,0,0,,,,,0.5,,,5.5,,,,59.5567,27.0484,3.0.257
7,fuelbed_23145.xml,23145,"Mesic flatland 61-100 yr old broadleaf forest, >20 yr mFRI",5.1901,3.846,3918.0476,2275.6218,364.3522,750.4638,527.6097,9,76.1009,153.8404,189,75.2186,89.4421,1.2058,1.4548,2219.4097,2042.5195,176.8901,0,0,8,73.0796,145.4807,187,52.4267,80.8226,544,4.5563,5.0075,4.5563,3.9222,4.327,2.8093,7.1922,4.8889,3.5151,2.6986,0.6075,0.209,8.4,0.8,0.325,0.0917,2.8451,45,1,25,95,10.5106,2.2869,1.6294,74.2203,,,,,,,5,2.75,,,0,0.1,,0.53,0.89,0.6,2,0.5,0.5,0,0,0,,,,,0.7,,,5.5,,,,90.5403,43.2852,3.0.257
7,fuelbed_23146.xml,23146,"Mesic flatland >100 yr old broadleaf forest, >20 yr mFRI",5.4093,4.0576,4168.7822,2441.0073,363.123,837.042,527.6097,10,72.3175,86.3324,161,235.1891,253.6014,1.0938,1.4345,2367.2573,2190.9639,176.2933,0,0,8,66.2939,143.4484,187,47.5587,79.6936,543,4.6516,5.1653,4.6516,4.0287,3.6684,2.4547,7.1922,3.7068,2.8465,1.9885,0.6181,0.2399,8.4,0.8,0.325,0.1083,1.1667,20,1,25,95,4.5045,4.5738,1.6294,102.384,,,,,,,4,2.2,,,0,0.1,,0.63,0.89,0.65,2.5,0.5,0.5,0,0,0,,,,,0.75,,,5.5,,,,118.404,57.117,3.0.257
6,fuelbed_11121.xml,11121,"Wet flatland 0-10 yr old longleaf pine forest, 4-8 yr mFRI",4.1981,2.8354,4212.1548,1500.2782,2410.0579,21.7609,280.058,9,61.5554,113.4156,189,60.8417,65.9393,2.1865,1.9584,3489.0439,1443.9288,2045.1152,0,0,8,132.5138,195.8422,186,49.6927,85.1488,400,4.0978,5.1921,4.0978,3.3677,0,0,0,0,0.4228,0.4061,0.0053,0.0115,4,1,0.025,0.0083,1.457,45,65,10,20,,,,,,,,,,,3.5,2.0125,,,0,0.7,,0.07,0.04,0.05,0.2,0,0,0,0,0,,,,,0.25,,,,,,,4.81,1.4813,3.0.257
6,fuelbed_11122.xml,11122,"Wet flatland 11-20 yr old longleaf pine forest, 4-8 yr mFRI",6.0291,3.4938,4614.3145,1529.0438,2557.6714,43.6845,483.9143,9,88.4034,139.7523,189,87.3785,81.2513,3.2011,2.3719,3641.9907,1471.6141,2170.3765,0,0,9,46.9371,94.8769,185,94.1504,124.838,521,4.9109,5.4343,4.9109,3.7383,2.3532,3.6297,0,1.8607,0.6444,0.5332,0.0188,0.0925,4,1,0.05,0.0167,1.4076,45,55,10,40,0.3881,,,0.302,,,,,,,3.5,2.0125,,,0,0.7,,0.1,0.09,0.1,0.5,0.38,0.38,0,0,0,,,,,0.5,,,,,,,6.552,1.7572,3.0.257
6,fuelbed_11123.xml,11123,"Wet flatland 21-40 yr old longleaf pine forest, 4-8 yr mFRI",5.0467,3.4496,4969.9541,1595.7983,2470.6201,196.799,706.7367,9,73.9984,137.9848,189,73.1405,80.2237,2.5365,2.1429,3632.3687,1535.8615,2096.5071,0,0,9,37.1916,85.7172,183,195.1129,238.1034,431,4.493,5.6398,4.493,3.7146,2.9632,2.5346,5.8419,2.4319,1.1402,0.8851,0.0833,0.1718,4,1,0.1083,0.025,1.307,45,45,10,60,1.4554,,0.5431,11.5195,,,,,,,3.5,2.0125,,,0,0.6,,0.3,0.17,0.21,0.8,0.75,0.75,0,0,0,,,,,0.75,,,0.5,,,,19.8495,7.841,3.0.257
6,fuelbed_11124.xml,11124,"Wet flatland 41-60 yr old longleaf pine forest, 4-8 yr mFRI",4.7516,3.5406,5368.5806,1600.2733,2647.2253,349.1477,771.9344,9,69.6709,141.6234,189,68.8631,82.3392,2.4964,2.1559,3786.5381,1540.1683,2246.3696,0,0,9,36.6041,86.235,183,192.031,239.5416,431,4.3596,5.8616,4.3596,3.7633,2.8532,2.1602,5.8419,2.5495,1.4864,1.0733,0.1038,0.3093,4,1,0.2083,0.0667,0.3146,10,35,10,95,2.4257,,0.5173,41.3757,,,,,,,2.5,1.4375,,,0,0.6,,0.35,0.35,0.42,1,1.5,1.5,0,0,0,,,,,1,,,0.5,,,,51.0957,22.6066,3.0.257
6,fuelbed_11125.xml,11125,"Wet flatland 61-100 yr old longleaf pine forest, 4-8 yr mFRI",6.0138,3.8205,4862.2124,1544.23,2200.5264,345.5216,771.9344,9,88.179,152.8214,189,87.1567,88.8496,2.9697,2.2371,3353.5415,1486.2296,1867.3119,0,0,9,43.5434,89.4835,185,87.3429,117.7414,532,4.9046,5.5784,4.9046,3.9092,2.8667,1.9206,5.8419,2.8206,1.7871,1.3348,0.1144,0.3379,4,1,0.2083,0.0917,0.8306,30,35,10,95,3.396,,0.5173,83.2967,,,,,,,3,1.725,,,0,0.5,,0.35,0.35,0.42,1.5,1.5,1.5,0,0,0,,,,,1.25,,,0.5,,,,94.1667,43.7858,3.0.257
6,fuelbed_11126.xml,11126,"Wet flatland >100 yr old longleaf pine forest, 4-8 yr mFRI",5.4793,3.6475,4558.7871,1603.0721,1782.5551,401.2257,771.9344,9,80.3418,145.9015,189,79.4103,84.8265,2.6301,2.0703,3055.4937,1542.8619,1512.6318,0,0,9,38.5645,82.8134,183,202.3152,230.0373,532,4.6816,5.4015,4.6816,3.8197,2.7988,1.8823,5.8419,2.7004,1.8988,1.4071,0.1251,0.3666,4,1,0.2083,0.1083,1.2782,45,35,10,95,3.396,,0.5173,83.2967,,,,,,,3.5,2.0125,,,0,0.4,,0.4,0.35,0.42,2,1.5,1.5,0,0,0,,,,,1.5,,,0.5,,,,95.3667,44.0046,3.0.257
6,fuelbed_21131.xml,21131,Mesic flatland 0-10 yr old longleaf pine forest and 9-20 yr mFRI,3.2343,2.5305,3361.0391,1666.0021,1290.9901,60.3924,343.6546,9,47.4241,101.2194,188,70.3114,84.3495,1.7001,1.7355,2698.9307,1603.4285,1095.5022,0,0,8,103.0386,173.5482,188,36.9595,57.8494,400,3.5968,4.638,3.5968,3.1815,0.4414,0,0,1.0298,0.3997,0.3787,0.009,0.0119,3.2,1,0.3583,0.025,0.5364,20,45,15,20,0.1213,,,0.0459,,,,,,,2,1.22,,,0,0.45,,0.12,0.12,0.25,0.2,0,0,0,0,0,,,,,0.95,,,,,,,4.1359,1.3329,3.0.257
6,fuelbed_21132.xml,21132,Mesic flatland 11-20 yr old longleaf pine forest and 9-20 yr mFRI,9.0719,5.2622,5496.0181,3310.927,1561.3311,136.9344,486.8258,10,121.2822,111.9627,163,45.5875,83.5277,5.2352,3.7763,4511.4775,3186.571,1324.9067,0,0,9,76.7619,151.0519,189,75.8719,87.8209,631,6.0239,5.9308,6.0239,4.5879,2.9215,4.2149,0,2.6013,1.0817,0.8917,0.0779,0.1122,6.2,1,0.3583,0.0417,2.048,40,35,15,40,0.8625,,,0.7866,,,,,,,5,3.05,,,0,0.45,,0.2,0.16,0.3,0.8,0.38,0.38,0,0,0,,,,,1.5,,,0.5,,,,10.4566,3.2933,3.0.257
6,fuelbed_21133.xml,21133,Mesic flatland 21-40 yr old longleaf pine forest and 9-20 yr mFRI,10.3947,6.3693,6891.5254,4388.189,1526.8831,285.2538,691.199,12,89.1485,87.251,202,91.1817,120.1759,6.1234,4.5247,5519.0474,4223.3721,1295.6752,0,0,10,81.8631,96.2704,162,67.2897,145.9584,642,6.4482,6.6412,6.4482,5.0475,3.8993,3.3979,7.1922,3.3025,1.8916,1.4162,0.2886,0.1869,6.2,1,0.3583,0.05,3.1547,60,25,15,60,1.9406,,0.4775,11.976,,,,,,,7,4.27,,,0,0.4,,0.28,0.32,0.35,1,0.75,0.75,0,0,0,,,,,1.95,,,2.5,,,,27.276,11.298,3.0.257
6,fuelbed_21134.xml,21134,Mesic flatland 41-60 yr old longleaf pine forest and 9-20 yr mFRI,10.6257,6.435,6571.251,4179.3154,1207.3314,493.4049,691.199,12,91.1296,88.1512,203,51.8328,81.4562,6.0563,4.3568,5046.855,4022.3435,1024.5115,0,0,10,80.9659,92.6981,162,66.5522,140.5422,742,6.5194,6.4851,6.5194,5.0735,3.7434,2.8622,7.1922,3.4745,2.4538,1.7526,0.3148,0.3864,7.2,1,0.3583,0.0667,3.6047,60,20,15,95,3.2343,,0.4548,43.7035,,,,,,,7,4.27,,,0,0.3,,0.36,0.65,0.4,1.5,1.75,1.75,0,0,0,,,,,2.15,,,2.5,,,,62.0635,27.2118,3.0.257
6,fuelbed_21135.xml,21135,Mesic flatland 61-100 yr old longleaf pine forest and 9-20 yr mFRI,10.3351,6.3387,6290.4136,4225.1377,815.0519,559.0251,691.199,12,88.6371,86.8314,202,90.6586,119.5979,5.835,4.2307,4758.0771,4066.4443,691.6328,0,0,10,78.0085,90.0158,162,64.1212,136.4756,643,6.4296,6.345,6.4296,5.0354,3.5515,2.4276,7.1922,3.4613,2.5228,1.7807,0.3259,0.4162,7.5,1,0.3583,0.1,3.4737,55,15,15,95,3.2343,,0.4548,76.2047,,,,,,,7,4.27,,,0,0.2,,0.4,0.65,0.45,2,1.75,1.75,0,0,0,,,,,2.35,,,2.5,,,,95.2547,43.5123,3.0.257
6,fuelbed_21136.xml,21136,Mesic flatland >100 yr old longleaf pine forest and 9-20 yr mFRI,9.0306,5.6323,5336.6084,3603.4446,407.1603,634.804,691.199,10,120.7305,119.8352,163,45.3801,89.4009,4.7714,3.5315,3813.6082,3468.1021,345.5061,0,0,9,69.9621,141.2583,189,69.1509,82.1269,633,6.0102,5.8442,6.0102,4.7465,3.4619,2.306,7.1922,3.3737,2.5023,1.7393,0.3319,0.4311,7.5,1,0.3583,0.1167,3.0846,50,10,15,95,3.2343,,0.4548,76.2047,,,,,,,6,3.66,,,0,0.1,,0.48,0.65,0.5,2.25,1.75,1.75,0,0,0,,,,,2.75,,,2.5,,,,94.9347,43.3573,3.0.257
6,fuelbed_21532.xml,21532,"Mesic flatland 11-20 yr old long-needle pine plantation, 9-20 yr mFRI",10.9097,6.4261,6788.5942,4603.5029,1561.3311,136.9344,486.8258,12,93.5656,88.0293,203,53.2183,81.3436,6.6167,4.7861,5755.5059,4430.5991,1324.9067,0,0,10,88.4585,101.8314,165,90.6396,72.5163,731,6.606,6.5914,6.606,5.07,3.0927,4.7309,0,2.4849,1.3126,1.1225,0.0779,0.1122,7,1,0.3583,0.0417,4.295,70,35,15,40,1.2127,,,1.1295,,,,,,,8,4.88,,,0,0.45,,0.2,0.16,0.3,0.8,0.38,0.38,0,0,0,,,,,1.5,,,0.5,,,,13.7995,4.3797,3.0.257
6,fuelbed_21533.xml,21533,"Mesic flatland 21-40 yr old long-needle pine plantation, 9-20 yr mFRI",11.0044,6.3456,6512.2207,4008.8845,1526.8831,285.2538,691.199,12,94.377,86.9261,202,96.5294,119.7283,6.4024,4.4554,5153.9888,3858.3137,1295.6752,0,0,10,85.594,94.7956,162,70.3564,143.7224,742,6.6346,6.4559,6.6346,5.0381,3.9652,3.5742,7.1922,3.2799,1.9801,1.5046,0.2886,0.1869,10,1,0.3583,0.05,6.0315,70,25,15,60,1.9406,,0.4775,15.8363,,,,,,,8,4.88,,,0,0.4,,0.28,0.32,0.35,1,0.75,0.75,0,0,0,,,,,1.95,,,2.5,,,,32.1363,13.5332,3.0.257
6,fuelbed_21534.xml,21534,"Mesic flatland 41-60 yr old long-needle pine plantation, 9-20 yr mFRI",11.3977,6.3623,6026.5615,3634.626,1207.3314,493.4049,691.199,12,97.7507,87.1551,202,99.9801,120.0438,6.3415,4.2049,4522.6235,3498.1121,1024.5115,0,0,10,84.7794,89.4663,162,69.6868,135.6425,743,6.7521,6.2105,6.7521,5.0447,3.8025,3.0253,7.1922,3.4492,2.5422,1.841,0.3148,0.3864,15,1,0.3583,0.0667,7.6507,60,20,15,95,3.2343,,0.4548,58.0449,,,,,,,8,4.88,,,0,0.3,,0.36,0.65,0.4,1.5,1.75,1.75,0,0,0,,,,,2.15,,,2.5,,,,77.4049,34.6875,3.0.257
6,fuelbed_31541.xml,31541,Mesic upland 0-10 yr old long-needle pine plantation >20 yr mFRI,1.3366,1.9463,4008.1411,1866.5533,1150.2568,460.8366,530.4944,8,81.0065,194.6269,188,29.0567,64.8756,0.5911,1.0887,2741.9319,1796.447,945.4848,0,0,8,35.8217,108.8687,183,45.466,120.9653,331,2.7902,5.0648,2.3122,2.7902,2.5165,0,8.8547,2.92,1.4782,0.9809,0.2328,0.2645,4,0.5,0.3167,0.0083,1.4291,50,20,25,15,2.4024,,,0.2723,,,,,,,3.5,1.925,,,0,0.3,,0.07,1.67,0.25,0.2,2,1,0,0,0,,,,,0.95,,,2,,,,12.2123,3.3236,3.0.257
6,fuelbed_31542.xml,31542,Mesic upland 11-20 yr old long-needle pine plantation >20 yr mFRI,3.4854,2.8772,3676.5515,2242.0596,727.241,176.7566,530.4944,9,51.105,115.0882,189,50.5124,66.9118,1.809,1.8801,2755.625,2157.8496,597.7755,0,0,8,109.6373,188.0108,188,39.3264,62.6703,452,3.7338,4.8508,3.7338,3.3925,4.7518,3.841,8.8547,4.2941,1.9213,1.2979,0.3405,0.283,10,0.5,0.3167,0.0167,3.5031,40,15,25,35,4.004,,,2.4728,,,,,,,5.5,3.025,,,0,0.2,,0.14,0.22,0.35,0.5,2,1,0,0,0,,,,,1.5,,,3,,,,16.8828,5.9989,3.0.257
6,fuelbed_31543.xml,31543,Mesic upland 21-40 yr old long-needle pine plantation >20 yr mFRI,6.5002,4.2735,4298.1084,3105.1902,369.907,292.5165,530.4944,10,86.9016,90.9263,162,71.4312,137.856,3.6632,2.9003,3292.6165,2988.5613,304.0551,0,0,9,53.7129,116.0112,189,53.0901,67.4484,553,5.0991,5.2448,5.0991,4.1345,5.3342,3.962,8.8547,5.5321,2.8421,2.0176,0.5915,0.233,12,0.5,0.3167,0.0333,1.5667,15,10,25,55,6.0061,1.5246,1.6294,31.2176,,,,,,,5.5,3.025,,,0,0.1,,0.21,0.45,0.4,1,1,1,0,0,0,,,,,1.95,,,5.5,,,,48.3276,22.5463,3.0.257
6,fuelbed_31544.xml,31544,Mesic upland 41-60 yr old long-needle pine plantation >20 yr mFRI,7.7628,4.7992,4389.9321,3191.52,189.6489,478.2687,530.4944,10,103.7807,102.1102,165,106.3397,72.7148,4.3635,3.1433,3227.5359,3071.6489,155.8871,0,0,9,63.9808,125.7326,189,63.239,73.1003,673,5.5724,5.3005,5.5724,4.3814,6.7018,7.7758,7.1922,5.4633,3.1502,2.2843,0.6021,0.2638,12,0.5,0.3167,0.05,1.511,15,5,25,90,6.7568,2.2869,1.6294,53.1925,,,,,,,5.5,3.025,,,0,0.05,,0.28,0.89,0.45,1.5,1,1,0,0,0,,,,,2.15,,,5.5,,,,71.5125,33.6088,3.0.257
6,fuelbed_32141.xml,32141,"Mesic upland 0-10 yr old oak-pine forest, >20 yr mFRI",2.1113,1.0677,1050.7437,145.599,387.1207,8.4572,509.5668,8,127.955,106.772,184,111.1188,88.9767,0.5438,0.4023,458.3347,140.1304,318.2043,0,0,8,32.9546,40.2299,181,77.6788,80.4598,300,2.906,2.5932,2.906,2.0666,0,0,0,0,0.3764,0.3576,0.0072,0.0116,2,0.5,0.2,0.0667,0.1657,30,10,4,15,,,,,,,,,,,1.5,0.63,,,0,0.5,,1.3,0.2,0.15,0.2,0,0,0,0,0,,,,,0.5,,,,,,,4.35,0.815,3.0.257
6,fuelbed_32142.xml,32142,"Mesic upland 11-20 yr old oak-pine forest, >20 yr mFRI",2.7041,1.3071,1133.865,204.8874,74.3592,0.1524,854.466,8,163.8836,130.7145,185,79.5317,68.7971,0.4556,0.3115,258.3135,197.192,61.1216,0,0,8,27.6097,31.1481,181,65.0801,62.2963,321,3.2888,2.6938,3.2888,2.2866,2.4982,2.285,5.8419,1.5964,0.8405,0.678,0.0695,0.0929,3,0.5,0.2,0.1167,0.702,60,5,4,35,1.2344,,,0.6134,,,,,,,2.5,1.05,,,0,0.3,,1.3,0.2,0.15,0.5,0.38,0.38,0,0,0,,,,,2.5,,,0.5,,,,9.3234,2.6317,3.0.257
6,fuelbed_32143.xml,32143,"Mesic upland 21-40 yr old oak-pine forest, >20 yr mFRI",4.2264,1.742,1276.6445,287.6679,0.286,0,988.6907,8,256.1463,174.1996,186,96.0548,75.7389,0.6306,0.3889,277.0984,276.8633,0.2351,0,0,8,38.221,38.8877,181,90.0924,77.7754,432,4.1116,2.8584,4.1116,2.6397,3.3635,2.2675,9,2.5801,1.5836,1.1105,0.2889,0.1841,4,0.5,0.2,0.1167,1.0974,80,2,4,55,5.151,,1.4375,7.4303,,,,,,,3.5,1.47,,,0,0.1,,2.6,0.4,0.3,1,0.75,0.75,0,0,0,,,,,2.5,,,2.5,,,,21.8303,7.7501,3.0.257
6,fuelbed_32144.xml,32144,"Mesic upland 41-60 yr old oak-pine forest, >20 yr mFRI",5.2684,1.9602,1316.2504,327.5554,0.0043,0,988.6907,8,319.2943,196.0224,186,119.7354,85.2271,0.9932,0.5086,315.2562,315.2527,0.0035,0,0,8,60.1959,50.8612,183,76.4025,56.5125,532,4.5906,2.9024,4.5906,2.8002,3.3253,1.8291,9,2.9295,2.4323,1.5741,0.561,0.2973,4,0.5,0.2,0.1667,0.8198,80,2,4,90,5.5325,,2.0909,15.0266,,,,,,,3.5,1.47,,,0,0.1,,4,0.6,0.48,1.5,1.25,1.25,0,0,0,,,,,5,,,5,,,,37.7066,14.7983,3.0.257
6,fuelbed_32145.xml,32145,"Mesic upland 61-100 yr old oak-pine forest, >20 yr mFRI",5.202,1.9557,1324.7552,336.0645,0.0001,0,988.6907,8,315.275,195.5652,186,118.2281,85.0284,0.9303,0.4994,323.4422,323.4421,0.0001,0,0,8,56.3814,49.9379,181,132.8989,99.8758,533,4.5616,2.9118,4.5616,2.7969,3.3755,1.6798,9,3.1958,2.9473,1.9252,0.6261,0.3959,5,0.5,0.2,0.1667,0.8378,80,2,4,90,8.9665,,1.7424,73.3717,,,,,,,3.5,1.47,,,0,0.1,,5.23,0.8,0.58,1.75,1.75,1.75,0,0,0,,,,,5,,,5.5,,,,99.3317,44.3709,3.0.257
6,fuelbed_32146.xml,32146,"Mesic upland >100 yr old oak-pine forest, >20 yr mFRI",5.2018,1.9556,1324.756,336.0652,0.0001,0,988.6907,8,315.2636,195.562,186,118.2238,85.027,0.9303,0.4994,323.4429,323.4428,0.0001,0,0,8,56.3816,49.938,181,132.8994,99.876,533,4.5615,2.9118,4.5615,2.7969,3.3755,1.6798,9,3.1958,2.9723,1.9305,0.6314,0.4104,5,0.5,0.2,0.1667,0.8378,80,2,4,90,8.9665,,1.7424,76.5342,,,,,,,3.5,1.47,,,0,0.1,,5.23,0.8,0.58,2,1.75,1.75,0,0,0,,,,,5,,,5.5,,,,102.7442,45.9521,3.0.257
6,fuelbed_33141.xml,33141,"Mesic upland 0-10 yr old oak forest, >20 yr mFRI",2.5758,1.3188,1195.0001,152.9717,873.9032,93.351,74.7742,8,156.1095,131.8839,185,75.759,69.4126,1.3776,0.802,865.5545,147.2262,718.3283,0,0,8,83.4887,80.1966,183,105.9664,89.1073,300,3.2099,2.7655,3.2099,2.2968,0,0,0,0,0.2248,0.2036,0.0088,0.0125,3,0.5,0.3167,0.0083,0.4255,20,20,25,15,0.4764,,,0,,,,,,,2,0.84,,,0,0.3,,0.07,0.16,0.25,0.2,0,0,0,0,0,,,,,0.05,,,,,,,3.03,0.595,3.0.257
6,fuelbed_33142.xml,33142,"Mesic upland 11-20 yr old oak forest, >20 yr mFRI",3.3647,1.5784,1157.8971,232.0844,600.2565,175.3036,150.2527,8,203.9236,157.8362,186,76.4714,68.6244,1.6844,0.8323,716.7645,223.3674,493.397,0,0,8,102.0832,83.235,183,129.5671,92.4833,431,3.6686,2.7222,3.6686,2.5127,3.0821,2.6196,5.8419,2.624,0.5903,0.4721,0.0218,0.0964,4.5,0.5,0.3167,0.0167,1.6217,45,15,25,35,1.5866,,,0.7461,,,,,,,4,1.68,,,0,0.2,,0.14,0.22,0.35,0.5,0.38,0.38,0,0,0,,,,,0.1,,,,,,,7.0161,1.3631,3.0.257
6,fuelbed_33143.xml,33143,"Mesic upland 21-40 yr old oak forest, >20 yr mFRI",3.0953,1.547,1007.3831,240.9358,303.808,266.3571,196.2823,8,187.5956,154.7002,186,70.3483,67.261,1.2649,0.6294,481.6096,231.8865,249.7232,0,0,8,76.6587,62.9363,183,97.2975,69.9292,441,3.5187,2.5391,3.5187,2.4876,4.1616,2.2019,9,4.5078,1.1994,0.9209,0.0875,0.1911,5,0.5,0.3167,0.0333,2.2374,55,10,25,55,6.6205,,1.2578,8.754,,,,,,,4.5,1.89,,,0,0.1,,0.21,0.35,0.4,1,0.75,0.75,0,0,0,,,,,0.2,,,0.5,,,,17.514,5.872,3.0.257
6,fuelbed_33144.xml,33144,"Mesic upland 41-60 yr old oak forest, >20 yr mFRI",4.6197,2.0888,1263.7458,245.7207,154.2386,373.0809,490.7056,9,67.7375,83.5512,183,355.3612,232.0868,0.8308,0.4707,363.2722,236.4916,126.7806,0,0,8,50.3488,47.0681,181,118.6793,94.1361,441,4.2987,2.8439,4.2987,2.8905,4.0453,1.8972,9,4.5412,1.4684,1.0254,0.135,0.3081,5,0.5,0.3167,0.05,2.1802,55,5,25,90,7.1109,,1.8295,17.6385,,,,,,,4.5,1.89,,,0,0.05,,0.28,0.5,0.45,1.5,1.25,1.25,0,0,0,,,,,0.5,,,0.8,,,,28.7185,10.6792,3.0.257
6,fuelbed_33145.xml,33145,"Mesic upland 60-100 yr old oak forest, >20 yr mFRI",4.5466,2.2069,1363.3655,241.3901,156.8842,472.3618,492.7294,9,66.6654,88.2755,186,103.3314,95.9516,0.505,0.3729,361.2789,232.3237,128.9552,0,0,8,30.608,37.2868,181,72.1474,74.5736,442,4.2645,2.9539,4.2645,2.9711,4.0313,1.7825,9,4.6232,1.9528,1.3756,0.1678,0.4095,6,0.5,0.3167,0.0667,1.5667,35,2,25,90,11.5246,,1.5246,87.0983,,,,,,,4,1.68,,,0,0.05,,0.35,0.55,0.5,1.75,1.75,1.75,0,0,0,,,,,0.7,,,1,,,,99.4983,45.5642,3.0.257
6,fuelbed_33146.xml,33146,"Mesic upland >100 yr old oak forest, >20 yr mFRI",4.7969,2.3695,1433.0284,215.0837,158.3495,566.8659,492.7294,9,70.3355,94.7803,186,109.02,103.022,0.2837,0.2755,337.165,207.0053,130.1597,0,0,8,17.1953,27.5546,181,40.5317,55.1092,442,4.3804,3.0284,4.3804,3.0786,3.8074,1.8384,9,4.045,1.9389,1.3404,0.1735,0.425,6,0.5,0.3167,0.0833,0.802,20,1,25,90,11.5246,,1.5246,90.1557,,,,,,,3,1.26,,,0,0.05,,0.42,0.6,0.55,2,1.75,1.75,0,0,0,,,,,0.75,,,1,,,,102.0257,46.9079,3.0.257
5,fuelbed_11111.xml,11111,"Wet flatland 0-10 yr old longleaf pine forest, 1-3 yr mFRI",2.8705,1.7822,2817.043,305.4499,2440.595,9.8846,61.1135,8,173.9681,178.2161,186,65.238,77.4853,2.141,1.5169,2651.428,299.5944,2293.3799,8.1381,50.3157,8,129.7559,151.69,186,48.6585,65.9522,300,3.3885,4.2461,3.3885,2.67,0,0,0,0,0.1605,0.1597,0.0008,0,2,1.5,0.0083,0.0083,0.7739,5,80,5,20,,,,,,,,,,,0.75,0.4313,,,0,0.8,,0.05,0.04,0.04,0,0,0,0,0,0,,,,,0.05,,,,,,,1.73,0.6406,3.0.257
5,fuelbed_11112.xml,11112,"Wet flatland 11-20 yr old longleaf pine forest, 1-3 yr mFRI",2.8318,2.4541,4441.0249,1691.9438,2560.2993,24.8536,163.9281,9,41.5224,98.1653,185,83.2891,129.1649,2.1472,2.118,4220.8003,1659.5093,2405.864,20.4624,134.9645,9,31.4846,84.7203,183,165.1731,235.3343,320,3.3656,5.3313,3.3656,3.1331,1.6887,3.113,0,0.8271,0.4236,0.3877,0.0077,0.0283,4,1.5,0.0167,0.0083,0.5981,10,75,5,40,0.0776,,,0.2516,,,,,,,3,1.725,,,0,0.8,,0.1,0.09,0.09,0.2,0.1,0.1,0,0,0,,,,,0.1,,,,,,,4.8316,1.4383,3.0.257
